"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Illinois","Monroe",1987,358,261,79,12,6,0,0,185,87,38,0,0,358,0,0,0
"Illinois","Peoria",1987,365,182,129,47,6,1,0,212,109,51,110,0,129,125,0,1
"Illinois","Rock Island",1987,362,289,63,10,0,0,0,133,71,34,69,0,225,60,0,8
"Illinois","Saint Clair",1987,362,76,127,124,35,0,0,200,147,90,3,34,36,283,0,6
"Illinois","Sangamon",1987,362,192,93,69,8,0,0,181,126,49,44,0,182,136,0,0
"Illinois","Tazewell",1987,343,244,51,39,9,0,0,200,110,24,0,0,0,343,0,0
"Illinois","Wabash",1987,365,250,36,57,22,0,0,200,126,23,0,0,0,365,0,0
"Illinois","Will",1987,363,220,106,31,6,0,0,200,101,45,0,0,152,181,0,30
"Illinois","Winnebago",1987,357,249,86,20,2,0,0,174,82,44,159,0,198,0,0,0
"Indiana","Allen",1987,365,261,70,30,4,0,0,182,100,39,42,43,196,73,0,11
"Indiana","Clark",1987,342,186,103,44,9,0,0,164,109,48,0,0,104,213,0,25
"Indiana","Daviess",1987,346,200,66,69,11,0,0,179,128,36,0,0,0,346,0,0
"Indiana","Dearborn",1987,344,156,116,55,17,0,0,200,124,56,0,0,0,344,0,0
"Indiana","Dubois",1987,57,45,12,0,0,0,0,72,59,36,0,0,0,0,0,57
"Indiana","Floyd",1987,365,160,91,85,29,0,0,200,146,59,0,0,0,365,0,0
"Indiana","Fountain",1987,362,250,68,37,7,0,0,177,103,20,0,0,0,362,0,0
"Indiana","Gibson",1987,364,183,83,68,30,0,0,200,145,50,0,0,0,364,0,0
"Indiana","Hamilton",1987,207,110,53,34,10,0,0,192,129,49,0,0,207,0,0,0
"Indiana","Hancock",1987,143,82,32,25,4,0,0,174,126,47,0,0,143,0,0,0
"Indiana","Jasper",1987,207,155,48,4,0,0,0,123,67,30,0,0,0,207,0,0
"Indiana","Jefferson",1987,348,129,69,89,61,0,0,200,181,81,0,0,0,348,0,0
"Indiana","Johnson",1987,186,85,57,37,7,0,0,185,129,61,0,0,186,0,0,0
"Indiana","Knox",1987,365,137,124,93,11,0,0,195,127,67,0,23,151,191,0,0
"Indiana","LaPorte",1987,212,90,84,34,4,0,0,200,110,56,0,0,0,212,0,0
"Indiana","Lake",1987,365,104,157,90,13,1,0,206,129,71,3,0,82,225,0,55
"Indiana","Marion",1987,365,26,127,186,24,2,0,202,141,104,7,24,56,277,0,1
"Indiana","Morgan",1987,350,172,102,65,11,0,0,200,116,51,0,0,133,217,0,0
"Indiana","Parke",1987,270,208,38,22,2,0,0,185,92,19,0,0,0,270,0,0
"Indiana","Pike",1987,365,182,89,65,29,0,0,200,145,51,0,0,0,365,0,0
"Indiana","Porter",1987,365,138,129,78,15,5,0,221,131,64,0,0,92,267,0,6
"Indiana","Posey",1987,365,163,113,86,3,0,0,166,119,57,0,46,0,319,0,0
"Indiana","Spencer",1987,349,128,139,72,10,0,0,200,117,65,0,13,0,332,0,4
"Indiana","St. Joseph",1987,365,252,71,36,6,0,0,200,108,40,43,0,161,138,0,23
"Indiana","Sullivan",1987,365,177,129,49,10,0,0,200,114,51,0,0,0,365,0,0
"Indiana","Tippecanoe",1987,350,234,78,33,5,0,0,200,101,43,8,23,159,112,0,48
"Indiana","Vanderburgh",1987,365,105,112,115,33,0,0,200,150,84,9,0,127,229,0,0
"Indiana","Vermillion",1987,361,291,39,28,3,0,0,200,82,16,0,0,0,361,0,0
"Indiana","Vigo",1987,365,113,136,103,13,0,0,200,127,71,0,0,87,271,0,7
"Indiana","Warrick",1987,364,56,94,147,67,0,0,200,164,108,0,0,83,281,0,0
"Indiana","Wayne",1987,267,108,53,64,42,0,0,200,172,69,0,0,0,247,0,20
"Iowa","Cerro Gordo",1987,155,126,29,0,0,0,0,85,56,30,0,0,0,0,0,155
"Iowa","Clinton",1987,357,187,60,68,42,0,0,200,170,46,0,0,0,281,0,76
"Iowa","Delaware",1987,21,21,0,0,0,0,0,46,25,16,0,0,0,0,0,21
"Iowa","Dubuque",1987,326,261,46,19,0,0,0,143,71,30,195,0,0,131,0,0
"Iowa","Johnson",1987,354,296,52,6,0,0,0,133,67,31,0,0,354,0,0,0
"Iowa","Lee",1987,358,280,55,21,2,0,0,200,85,13,0,0,0,358,0,0
"Iowa","Linn",1987,365,117,111,125,12,0,0,200,134,80,6,0,75,276,0,8
"Iowa","Muscatine",1987,337,257,34,31,15,0,0,200,114,6,0,0,0,337,0,0
"Iowa","Polk",1987,365,277,88,0,0,0,0,87,60,33,132,0,16,0,0,217
"Iowa","Pottawattamie",1987,59,51,8,0,0,0,0,65,53,27,0,0,0,0,0,59
"Iowa","Scott",1987,365,283,60,19,3,0,0,179,84,33,0,0,340,5,0,20
"Iowa","Story",1987,365,291,42,29,3,0,0,178,87,14,0,0,0,365,0,0
"Iowa","Woodbury",1987,22,22,0,0,0,0,0,48,36,22,0,0,0,0,0,22
"Kansas","Cloud",1987,42,40,2,0,0,0,0,67,49,27,0,0,0,0,0,42
"Kansas","Ford",1987,27,26,0,1,0,0,0,101,27,16,0,0,0,0,0,27
"Kansas","Jefferson",1987,296,233,60,3,0,0,0,119,67,37,0,0,296,0,0,0
"Kansas","Sedgwick",1987,365,264,91,10,0,0,0,136,75,41,100,0,259,0,0,6
"Kansas","Sherman",1987,49,39,10,0,0,0,0,62,53,37,0,0,0,0,0,49
"Kansas","Wyandotte",1987,365,170,140,48,7,0,0,187,108,54,34,31,112,129,0,59
"Kentucky","Boone",1987,257,141,71,34,11,0,0,200,119,49,0,6,211,40,0,0
"Kentucky","Boyd",1987,365,134,141,68,19,3,0,226,126,64,18,20,98,201,0,28
"Kentucky","Bullitt",1987,214,128,66,16,4,0,0,185,97,44,0,0,214,0,0,0
"Kentucky","Campbell",1987,365,171,125,39,27,3,0,216,136,52,0,79,143,136,0,7
"Kentucky","Carroll",1987,46,22,16,7,1,0,0,158,125,59,0,0,0,46,0,0
"Kentucky","Carter",1987,179,128,51,0,0,0,0,86,61,40,0,0,0,0,0,179
"Kentucky","Daviess",1987,365,184,106,58,16,1,0,201,123,50,10,88,134,133,0,0
"Kentucky","Edmonson",1987,337,196,92,39,9,1,0,221,122,45,0,0,337,0,0,0
"Kentucky","Fayette",1987,365,216,83,49,16,1,0,206,129,46,23,103,177,62,0,0
"Kentucky","Greenup",1987,262,160,70,22,8,2,0,204,108,43,0,0,165,0,0,97
"Kentucky","Hancock",1987,211,85,60,54,10,2,0,205,136,64,0,0,211,0,0,0
"Kentucky","Henderson",1987,365,142,143,65,15,0,0,200,126,58,1,93,59,212,0,0
"Kentucky","Jefferson",1987,365,103,150,94,17,1,0,222,129,74,61,24,99,177,0,4
"Kentucky","Kenton",1987,365,245,61,29,26,4,0,217,133,36,170,0,195,0,0,0
"Kentucky","Lawrence",1987,148,122,26,0,0,0,0,71,55,31,0,0,0,0,0,148
"Kentucky","Livingston",1987,256,123,82,42,9,0,0,187,133,51,0,0,212,21,0,23
"Kentucky","McCracken",1987,365,153,137,64,11,0,0,182,126,58,7,60,123,175,0,0
"Kentucky","Muhlenberg",1987,251,94,103,52,2,0,0,196,120,67,0,0,114,137,0,0
"Kentucky","Ohio",1987,224,171,47,5,1,0,0,156,72,24,0,0,0,224,0,0
"Kentucky","Oldham",1987,205,98,68,34,5,0,0,161,115,54,0,0,205,0,0,0
"Kentucky","Trigg",1987,267,172,74,21,0,0,0,140,93,44,0,0,176,91,0,0
"Kentucky","Trimble",1987,46,24,13,8,1,0,0,200,114,49,0,0,0,46,0,0
"Louisiana","Bossier",1987,364,235,74,47,8,0,0,172,112,41,0,0,347,17,0,0
"Louisiana","Caddo",1987,357,218,88,46,5,0,0,161,115,44,0,0,354,0,0,3
"Louisiana","Calcasieu",1987,364,244,74,35,10,1,0,210,115,43,0,0,361,3,0,0
"Louisiana","East Baton Rouge",1987,365,163,143,43,14,2,0,208,115,54,0,103,208,50,0,4
"Louisiana","Iberville",1987,350,233,68,37,10,2,0,203,119,42,0,0,318,0,0,32
"Louisiana","Jefferson",1987,365,218,91,42,13,1,0,206,122,45,0,91,274,0,0,0
"Louisiana","Lafayette",1987,340,236,71,27,6,0,0,182,100,39,0,0,340,0,0,0
"Louisiana","Orleans",1987,365,216,136,12,1,0,0,159,80,47,43,197,113,0,0,12
"Louisiana","Ouachita",1987,363,263,69,28,3,0,0,154,100,38,0,0,307,56,0,0
"Louisiana","St. Bernard",1987,357,274,67,13,3,0,0,169,84,35,0,0,316,41,0,0
"Louisiana","St. John the Baptist",1987,359,267,57,23,12,0,0,182,100,39,0,0,359,0,0,0
"Louisiana","West Baton Rouge",1987,365,171,137,44,12,1,0,227,109,52,0,58,193,114,0,0
"Maine","Androscoggin",1987,293,232,54,7,0,0,0,117,71,24,0,0,0,293,0,0
"Maine","Aroostook",1987,361,185,78,88,10,0,0,200,123,48,0,0,0,197,0,164
"Maine","Cumberland",1987,364,230,113,15,2,4,0,220,86,46,36,0,188,134,0,6
"Maine","Franklin",1987,211,169,29,12,1,0,0,154,71,32,0,0,142,0,0,69
"Maine","Hancock",1987,350,304,36,4,5,1,0,205,61,35,0,0,337,0,0,13
"Maine","Kennebec",1987,270,238,26,4,2,0,0,185,57,34,0,0,202,0,0,68
"Maine","Knox",1987,169,128,26,7,2,6,0,223,97,41,0,0,169,0,0,0
"Maine","Oxford",1987,365,96,132,125,12,0,0,171,130,80,0,0,0,358,0,7
"Maine","Penobscot",1987,365,128,171,61,5,0,0,200,108,62,0,0,0,359,0,6
"Maine","Waldo",1987,334,268,35,28,3,0,0,194,97,11,0,0,0,334,0,0
"Maine","Washington",1987,328,297,22,9,0,0,0,135,49,11,0,0,0,234,0,94
"Maine","York",1987,181,139,26,9,3,4,0,220,87,39,0,0,181,0,0,0
"Maryland","Allegany",1987,365,259,100,6,0,0,0,150,71,43,29,0,161,175,0,0
"Maryland","Anne Arundel",1987,365,180,100,45,20,20,0,219,159,51,0,66,196,103,0,0
"Maryland","Baltimore",1987,365,132,158,41,24,10,0,217,150,60,7,89,141,128,0,0
"Maryland","Baltimore (City)",1987,365,105,229,30,1,0,0,190,98,60,60,189,14,84,0,18
"Maryland","Carroll",1987,325,213,48,39,21,4,0,216,133,40,0,0,325,0,0,0
"Maryland","Charles",1987,335,215,59,34,21,6,0,216,140,42,0,0,335,0,0,0
"Maryland","Harford",1987,359,235,54,34,25,11,0,248,151,38,0,0,359,0,0,0
"Maryland","Montgomery",1987,365,274,54,22,13,2,0,202,101,38,178,0,187,0,0,0
"Maryland","Prince George's",1987,365,199,93,34,29,10,0,220,154,47,76,0,244,45,0,0
"Maryland","Wicomico",1987,196,170,25,1,0,0,0,105,54,37,0,0,196,0,0,0
"Massachusetts","Barnstable",1987,178,128,38,6,5,1,0,203,90,40,0,0,178,0,0,0
"Massachusetts","Bristol",1987,365,132,146,71,14,2,0,203,121,62,0,0,120,245,0,0
"Massachusetts","Essex",1987,365,109,161,87,6,2,0,214,112,69,0,0,79,286,0,0
"Massachusetts","Hampden",1987,365,135,148,78,4,0,0,195,116,63,15,62,91,192,0,5
"Massachusetts","Hampshire",1987,365,178,138,42,7,0,0,172,105,51,0,0,165,200,0,0
"Massachusetts","Middlesex",1987,365,170,151,38,6,0,0,200,102,55,0,0,107,258,0,0
"Massachusetts","Norfolk",1987,298,233,56,9,0,0,0,125,74,23,0,0,0,298,0,0
"Massachusetts","Plymouth",1987,163,132,16,12,3,0,0,161,97,36,0,0,163,0,0,0
"Massachusetts","Suffolk",1987,365,40,240,79,5,1,0,205,113,76,12,123,28,199,0,3
"Massachusetts","Worcester",1987,365,196,126,40,3,0,0,161,102,49,3,253,68,39,0,2
"Michigan","Alpena",1987,48,43,5,0,0,0,0,69,60,20,0,0,0,0,0,48
"Michigan","Calhoun",1987,113,97,15,1,0,0,0,123,53,31,0,0,0,0,0,113
"Michigan","Clinton",1987,209,130,57,18,4,0,0,190,101,44,0,0,209,0,0,0
"Michigan","Delta",1987,365,321,38,5,1,0,0,198,56,13,0,0,0,365,0,0
"Michigan","Dickinson",1987,365,317,40,5,3,0,0,179,54,34,0,16,336,12,0,1
"Michigan","Genesee",1987,335,268,51,12,3,1,0,202,80,32,0,0,198,125,0,12
"Michigan","Houghton",1987,61,61,0,0,0,0,0,50,42,29,0,0,61,0,0,0
"Michigan","Ingham",1987,362,287,67,7,0,1,0,201,72,35,0,0,156,173,0,33
"Michigan","Isabella",1987,362,237,45,52,28,0,0,200,134,24,0,0,0,362,0,0
"Michigan","Kent",1987,365,274,51,23,13,4,0,218,108,32,77,0,195,73,0,20
